itemid,modifier,name,url
14179,1840,Watcher's Cape of Shadow Wrath,https://classic.wowhead.com/item=14179
15486,14,War Torn Shield of Agility,https://classic.wowhead.com/item=15486
9836,193,Banded Armor of Strength,https://classic.wowhead.com/item=9836
4334,,Formal White Shirt,https://classic.wowhead.com/item=4334
14222,857,Geomancer's Gloves of the Eagle,https://classic.wowhead.com/item=14222
15168,615,Imposing Pants of the Monkey,https://classic.wowhead.com/item=15168
15304,1550,Grizzly Jerkin of Power,https://classic.wowhead.com/item=15304
3192,1096,Short Bastard Sword of the Boar,https://classic.wowhead.com/item=3192
3781,,Broad Claymore,https://classic.wowhead.com/item=3781
3198,189,Battering Hammer of Strength,https://classic.wowhead.com/item=3198
3187,1553,Sacrificial Kris of Power,https://classic.wowhead.com/item=3187
14722,,War Paint Anklewraps,https://classic.wowhead.com/item=14722
14167,95,Buccaneer's Cape of Spirit,https://classic.wowhead.com/item=14167
15579,1190,Sparkleshell Cloak of the Bear,https://classic.wowhead.com/item=15579
9795,765,Ivycloth Gloves of the Owl,https://classic.wowhead.com/item=9795
2582,,Green Woolen Vest,https://classic.wowhead.com/item=2582
12006,505,Meadow Ring of the Wolf,https://classic.wowhead.com/item=12006
3206,171,Cavalier Two-hander of Agility,https://classic.wowhead.com/item=3206
15224,1550,Battlesmasher of Power,https://classic.wowhead.com/item=15224
15483,,War Torn Cape,https://classic.wowhead.com/item=15483
3196,1098,Edged Bastard Sword of the Boar,https://classic.wowhead.com/item=3196
2781,,Dirty Blunderbuss,https://classic.wowhead.com/item=2781
3198,596,Battering Hammer of the Monkey,https://classic.wowhead.com/item=3198
15340,591,Pathfinder Cloak of the Monkey,https://classic.wowhead.com/item=15340
9787,115,Raider's Gauntlets of Strength,https://classic.wowhead.com/item=9787
10060,1886,Duskwoven Cape of Fiery Wrath,https://classic.wowhead.com/item=10060
7480,1811,Ranger Gloves of Arcane Wrath,https://classic.wowhead.com/item=7480
10131,1208,Revenant Boots of the Bear,https://classic.wowhead.com/item=10131
9825,437,Durable Pants of the Falcon,https://classic.wowhead.com/item=9825
9840,684,Banded Girdle of the Tiger,https://classic.wowhead.com/item=9840
6540,1013,Willow Pants of the Whale,https://classic.wowhead.com/item=6540
9813,1018,Fortified Gauntlets of the Whale,https://classic.wowhead.com/item=9813
15223,587,Jagged Star of the Monkey,https://classic.wowhead.com/item=15223
9847,848,Conjurer's Cloak of the Eagle,https://classic.wowhead.com/item=9847
9796,1020,Ivycloth Mantle of the Whale,https://classic.wowhead.com/item=9796
9843,678,Banded Shield of the Tiger,https://classic.wowhead.com/item=9843
2555,,Recipe: Swiftness Potion,https://classic.wowhead.com/item=2555
10289,178,Durable Hat of Intellect,https://classic.wowhead.com/item=10289
9825,1030,Durable Pants of the Whale,https://classic.wowhead.com/item=9825
9844,383,Conjurer's Vest of Intellect,https://classic.wowhead.com/item=9844
9817,594,Fortified Spaulders of the Monkey,https://classic.wowhead.com/item=9817
14243,861,Darkmist Mantle of the Eagle,https://classic.wowhead.com/item=14243
15372,608,Wolf Rider's Gloves of the Monkey,https://classic.wowhead.com/item=15372
10998,,Lesser Astral Essence,https://classic.wowhead.com/item=10998
2675,,Crawler Claw,https://classic.wowhead.com/item=2675
15269,184,Massive Battle Axe of Stamina,https://classic.wowhead.com/item=15269
9848,856,Conjurer's Gloves of the Eagle,https://classic.wowhead.com/item=9848
15333,232,Wrangler's Cloak of the Falcon,https://classic.wowhead.com/item=15333
3206,1196,Cavalier Two-hander of the Bear,https://classic.wowhead.com/item=3206
9826,1033,Durable Robe of the Whale,https://classic.wowhead.com/item=9826
14159,1017,Pagan Shoes of the Whale,https://classic.wowhead.com/item=14159
4240,,Woolen Bag,https://classic.wowhead.com/item=4240
15222,1800,Barbed Club of Arcane Wrath,https://classic.wowhead.com/item=15222
4781,,Whispering Vest,https://classic.wowhead.com/item=4781
4575,592,Medicine Staff of the Monkey,https://classic.wowhead.com/item=4575
4309,,Handstitched Linen Britches,https://classic.wowhead.com/item=4309
15016,588,Lupine Handwraps of the Monkey,https://classic.wowhead.com/item=15016
11078,,Relic Coffer Key,https://classic.wowhead.com/item=11078
7436,851,Twilight Cape of the Eagle,https://classic.wowhead.com/item=7436
6266,841,Disciple's Vest of the Eagle,https://classic.wowhead.com/item=6266
15017,761,Lupine Leggings of the Owl,https://classic.wowhead.com/item=15017
15329,591,Wrangler's Belt of the Monkey,https://classic.wowhead.com/item=15329
14114,759,Aboriginal Footwraps of the Owl,https://classic.wowhead.com/item=14114
15531,1108,Sentry's Shoulderguards of the Boar,https://classic.wowhead.com/item=15531
15014,1839,Lupine Buckler of Shadow Wrath,https://classic.wowhead.com/item=15014
8196,594,Ebon Scimitar of the Monkey,https://classic.wowhead.com/item=8196
10091,1215,Gothic Plate Leggings of the Bear,https://classic.wowhead.com/item=10091
7432,1965,Twilight Cowl of Frozen Wrath,https://classic.wowhead.com/item=7432
7457,602,Knight's Gauntlets of the Monkey,https://classic.wowhead.com/item=7457
7459,858,Knight's Pauldrons of the Eagle,https://classic.wowhead.com/item=7459
14235,858,Embersilk Cord of the Eagle,https://classic.wowhead.com/item=14235
9792,848,Ivycloth Boots of the Eagle,https://classic.wowhead.com/item=9792
6558,1179,Bard's Belt of the Bear,https://classic.wowhead.com/item=6558
14048,,Bolt of Runecloth,https://classic.wowhead.com/item=14048
3210,1196,Brutal War Axe of the Bear,https://classic.wowhead.com/item=3210
7990,,Plans: Heavy Mithril Helm,https://classic.wowhead.com/item=7990
14122,1876,Ritual Bands of Fiery Wrath,https://classic.wowhead.com/item=14122
1805,,Tough Leather Bracers,https://classic.wowhead.com/item=1805
9902,385,Jazeraint Helm of Intellect,https://classic.wowhead.com/item=9902
7413,1028,Infiltrator Cap of the Whale,https://classic.wowhead.com/item=7413
15303,18,Grizzly Pants of Agility,https://classic.wowhead.com/item=15303
12043,172,Desert Choker of Agility,https://classic.wowhead.com/item=12043
4089,678,Ricochet Blunderbuss of the Tiger,https://classic.wowhead.com/item=4089
15523,135,Spiked Chain Shoulder Pads of Stamina,https://classic.wowhead.com/item=15523
15268,844,Twin-bladed Axe of the Eagle,https://classic.wowhead.com/item=15268
15242,1183,Honed Stiletto of the Bear,https://classic.wowhead.com/item=15242
14165,2036,Pagan Britches of Healing,https://classic.wowhead.com/item=14165
4827,,Wizard's Belt,https://classic.wowhead.com/item=4827
14117,843,Aboriginal Gloves of the Eagle,https://classic.wowhead.com/item=14117
15308,588,Feral Cord of the Monkey,https://classic.wowhead.com/item=15308
14109,113,Native Robe of Spirit,https://classic.wowhead.com/item=14109
14120,1018,Aboriginal Robe of the Whale,https://classic.wowhead.com/item=14120
790,502,Forester's Axe of the Wolf,https://classic.wowhead.com/item=790
2646,,Loose Chain Pants,https://classic.wowhead.com/item=2646
11391,,Spined Bat Wing,https://classic.wowhead.com/item=11391
15241,1550,Battle Knife of Power,https://classic.wowhead.com/item=15241
14113,2028,Aboriginal Sash of Healing,https://classic.wowhead.com/item=14113
9920,216,Tracker's Gloves of Spirit,https://classic.wowhead.com/item=9920
7418,220,Phalanx Breastplate of Strength,https://classic.wowhead.com/item=7418
1777,,Brocade Shoulderpads,https://classic.wowhead.com/item=1777
16650,,Shredder Operating Manual - Page 6,https://classic.wowhead.com/item=16650
2863,,Coarse Sharpening Stone,https://classic.wowhead.com/item=2863
9818,1555,Fortified Chain of Power,https://classic.wowhead.com/item=9818
6269,17,Pioneer Trousers of Agility,https://classic.wowhead.com/item=6269
7356,846,Elder's Cloak of the Eagle,https://classic.wowhead.com/item=7356
3206,1026,Cavalier Two-hander of the Whale,https://classic.wowhead.com/item=3206
7447,2034,Sentinel Bracers of Healing,https://classic.wowhead.com/item=7447
9872,942,Renegade Pauldrons of the Gorilla,https://classic.wowhead.com/item=9872
6547,673,Soldier's Gauntlets of the Tiger,https://classic.wowhead.com/item=6547
6560,24,Soldier's Shield of Strength,https://classic.wowhead.com/item=6560
6548,928,Soldier's Girdle of the Gorilla,https://classic.wowhead.com/item=6548
4564,1097,Spiked Club of the Boar,https://classic.wowhead.com/item=4564
15492,839,Bloodspattered Sash of the Eagle,https://classic.wowhead.com/item=15492
15517,1017,Spiked Chain Wristbands of the Whale,https://classic.wowhead.com/item=15517
9769,1015,Greenweave Branch of the Whale,https://classic.wowhead.com/item=9769
4830,,Saber Leggings,https://classic.wowhead.com/item=4830
12976,,Ironpatch Blade,https://classic.wowhead.com/item=12976
3199,849,Battle Slayer of the Eagle,https://classic.wowhead.com/item=3199
15499,585,Outrunner's Cuffs of the Monkey,https://classic.wowhead.com/item=15499
7438,1025,Twilight Belt of the Whale,https://classic.wowhead.com/item=7438
14121,133,Aboriginal Vest of Intellect,https://classic.wowhead.com/item=14121
6546,845,Soldier's Leggings of the Eagle,https://classic.wowhead.com/item=6546
15626,609,Gryphon Mail Greaves of the Monkey,https://classic.wowhead.com/item=15626
4564,840,Spiked Club of the Eagle,https://classic.wowhead.com/item=4564
15511,1191,Grunt's Legguards of the Bear,https://classic.wowhead.com/item=15511
15125,247,Robust Gloves of the Falcon,https://classic.wowhead.com/item=15125
9857,152,Archer's Bracers of Intellect,https://classic.wowhead.com/item=9857
15524,193,Sentry's Surcoat of Strength,https://classic.wowhead.com/item=15524
15017,1553,Lupine Leggings of Power,https://classic.wowhead.com/item=15017
15342,1016,Pathfinder Guard of the Whale,https://classic.wowhead.com/item=15342
6593,1185,Battleforge Cloak of the Bear,https://classic.wowhead.com/item=6593
2080,847,Hillborne Axe of the Eagle,https://classic.wowhead.com/item=2080
15477,584,Charger's Pants of the Monkey,https://classic.wowhead.com/item=15477
15971,1840,Aboriginal Rod of Shadow Wrath,https://classic.wowhead.com/item=15971
14109,1955,Native Robe of Frozen Wrath,https://classic.wowhead.com/item=14109
15310,1182,Feral Gloves of the Bear,https://classic.wowhead.com/item=15310
3058,,Forest Leather Gloves,https://classic.wowhead.com/item=3058
9753,14,Gypsy Buckler of Agility,https://classic.wowhead.com/item=9753
13049,,Deanship Claymore,https://classic.wowhead.com/item=13049
14186,851,Raincaller Mantle of the Eagle,https://classic.wowhead.com/item=14186
9823,1022,Durable Gloves of the Whale,https://classic.wowhead.com/item=9823
2592,,Wool Cloth,https://classic.wowhead.com/item=2592
7485,213,Ranger Cord of Intellect,https://classic.wowhead.com/item=7485
14173,1879,Buccaneer's Cord of Fiery Wrath,https://classic.wowhead.com/item=14173
3474,670,Gemmed Copper Gauntlets of the Tiger,https://classic.wowhead.com/item=3474
8273,,Valorous Wristguards,https://classic.wowhead.com/item=8273
15528,1020,Sentry's Sash of the Whale,https://classic.wowhead.com/item=15528
10289,1848,Durable Hat of Shadow Wrath,https://classic.wowhead.com/item=10289
9769,506,Greenweave Branch of the Wolf,https://classic.wowhead.com/item=9769
15111,589,Rigid Moccasins of the Monkey,https://classic.wowhead.com/item=15111
12019,848,Cerulean Talisman of the Eagle,https://classic.wowhead.com/item=12019
15230,93,Ridge Cleaver of Agility,https://classic.wowhead.com/item=15230
15009,27,Primal Leggings of Spirit,https://classic.wowhead.com/item=15009
7448,601,Sentinel Girdle of the Monkey,https://classic.wowhead.com/item=7448
5965,,Guardian Cloak,https://classic.wowhead.com/item=5965
11362,,Medium Quiver,https://classic.wowhead.com/item=11362
6267,1876,Disciple's Pants of Fiery Wrath,https://classic.wowhead.com/item=6267
3827,,Mana Potion,https://classic.wowhead.com/item=3827
15498,1099,Outrunner's Slippers of the Boar,https://classic.wowhead.com/item=15498
9875,773,Sorcerer Sash of the Owl,https://classic.wowhead.com/item=9875
15581,1197,Sparkleshell Gauntlets of the Bear,https://classic.wowhead.com/item=15581
1935,,Assassin's Blade,https://classic.wowhead.com/item=1935
14131,1013,Ritual Belt of the Whale,https://classic.wowhead.com/item=14131
6614,1956,Sage's Cloak of Frozen Wrath,https://classic.wowhead.com/item=6614
9769,2031,Greenweave Branch of Healing,https://classic.wowhead.com/item=9769
9763,1011,Cadet Leggings of the Whale,https://classic.wowhead.com/item=9763
12233,,Recipe: Mystery Stew,https://classic.wowhead.com/item=12233
15018,153,Lupine Vest of Spirit,https://classic.wowhead.com/item=15018
9855,2036,Archer's Belt of Healing,https://classic.wowhead.com/item=9855
15493,1015,Bloodspattered Loincloth of the Whale,https://classic.wowhead.com/item=15493
2077,182,Magician Staff of Spirit,https://classic.wowhead.com/item=2077
6578,851,Defender Leggings of the Eagle,https://classic.wowhead.com/item=6578
2077,1112,Magician Staff of the Boar,https://classic.wowhead.com/item=2077
12010,167,Fen Ring of Agility,https://classic.wowhead.com/item=12010
15488,154,Bloodspattered Surcoat of Stamina,https://classic.wowhead.com/item=15488
6581,505,Scouting Belt of the Wolf,https://classic.wowhead.com/item=6581
15498,930,Outrunner's Slippers of the Gorilla,https://classic.wowhead.com/item=15498
15115,1017,Rigid Gloves of the Whale,https://classic.wowhead.com/item=15115
7434,1029,Twilight Boots of the Whale,https://classic.wowhead.com/item=7434
15556,1188,Pillager's Bracers of the Bear,https://classic.wowhead.com/item=15556
15128,774,Robust Tunic of the Owl,https://classic.wowhead.com/item=15128
14205,1883,Thistlefur Belt of Fiery Wrath,https://classic.wowhead.com/item=14205
14165,854,Pagan Britches of the Eagle,https://classic.wowhead.com/item=14165
3665,,Curiously Tasty Omelet,https://classic.wowhead.com/item=3665
15111,844,Rigid Moccasins of the Eagle,https://classic.wowhead.com/item=15111
15268,1015,Twin-bladed Axe of the Whale,https://classic.wowhead.com/item=15268
9856,770,Archer's Boots of the Owl,https://classic.wowhead.com/item=9856
6052,,Nature Protection Potion,https://classic.wowhead.com/item=6052
9792,1019,Ivycloth Boots of the Whale,https://classic.wowhead.com/item=9792
6577,931,Defender Gauntlets of the Gorilla,https://classic.wowhead.com/item=6577
15341,1554,Pathfinder Footpads of Power,https://classic.wowhead.com/item=15341
9869,1196,Renegade Belt of the Bear,https://classic.wowhead.com/item=9869
10504,1974,Green Lens of Frozen Wrath,https://classic.wowhead.com/item=10504
10858,,Plans: Solid Iron Maul,https://classic.wowhead.com/item=10858
7435,774,Twilight Mantle of the Owl,https://classic.wowhead.com/item=7435
8162,,Jouster's Legplates,https://classic.wowhead.com/item=8162
9811,1100,Fortified Bracers of the Boar,https://classic.wowhead.com/item=9811
15016,1802,Lupine Handwraps of Arcane Wrath,https://classic.wowhead.com/item=15016
6603,171,Dervish Tunic of Agility,https://classic.wowhead.com/item=6603
15309,1800,Feral Cloak of Arcane Wrath,https://classic.wowhead.com/item=15309
1414,,Cracked Sledge,https://classic.wowhead.com/item=1414
15970,1875,Native Branch of Fiery Wrath,https://classic.wowhead.com/item=15970
4567,1183,Merc Sword of the Bear,https://classic.wowhead.com/item=4567
7447,764,Sentinel Bracers of the Owl,https://classic.wowhead.com/item=7447
6586,235,Scouting Gloves of the Falcon,https://classic.wowhead.com/item=6586
15577,1191,Sparkleshell Bracers of the Bear,https://classic.wowhead.com/item=15577
6383,,Forest Buckler,https://classic.wowhead.com/item=6383
15598,1199,Steadfast Girdle of the Bear,https://classic.wowhead.com/item=15598
4575,135,Medicine Staff of Stamina,https://classic.wowhead.com/item=4575
15507,22,Grunt's Bracers of Stamina,https://classic.wowhead.com/item=15507
9898,598,Jazeraint Cloak of the Monkey,https://classic.wowhead.com/item=9898
9789,847,Raider's Legguards of the Eagle,https://classic.wowhead.com/item=9789
14123,2029,Ritual Cape of Healing,https://classic.wowhead.com/item=14123
14096,96,Native Vest of Stamina,https://classic.wowhead.com/item=14096
6238,,Brown Linen Robe,https://classic.wowhead.com/item=6238
15306,585,Feral Bindings of the Monkey,https://classic.wowhead.com/item=15306
7438,2036,Twilight Belt of Healing,https://classic.wowhead.com/item=7438
4052,,Insignia Cap,https://classic.wowhead.com/item=4052
8257,,Serpentskin Bracers,https://classic.wowhead.com/item=8257
9807,593,Superior Shoulders of the Monkey,https://classic.wowhead.com/item=9807
